timestamp,event_type,bin_id,fill_level,status,fill_level_before,fill_level_after
2026-03-07T21:23:55+00:00,fill_update,P005,19.14,normal,,
2026-03-07T21:23:55+00:00,fill_update,P006,44.73,normal,,
2026-03-07T21:23:55+00:00,fill_update,P007,78.22,a_surveille,,
2026-03-07T21:23:55+00:00,fill_update,P009,39.35,normal,,
2026-03-07T21:24:04+00:00,collection_reset,P001,,,82.0,0.0
2026-03-07T21:24:07+00:00,fill_update,P001,4.53,normal,,
2026-03-07T21:24:07+00:00,fill_update,P002,73.25,a_surveille,,
2026-03-07T21:24:07+00:00,fill_update,P003,9.62,normal,,
2026-03-07T21:24:07+00:00,fill_update,P004,46.92,normal,,
2026-03-07T21:24:07+00:00,fill_update,P005,23.89,normal,,
2026-03-07T21:24:07+00:00,fill_update,P006,46.41,normal,,
2026-03-07T21:24:07+00:00,fill_update,P007,82.06,critique,,
2026-03-07T21:24:07+00:00,fill_update,P009,42.24,normal,,
2026-03-07T21:24:16+00:00,collection_reset,P007,,,82.06,0.0
2026-03-07T21:24:19+00:00,fill_update,P001,9.19,normal,,
2026-03-07T21:24:19+00:00,fill_update,P002,78.66,a_surveille,,
2026-03-07T21:24:19+00:00,fill_update,P003,12.97,normal,,
2026-03-07T21:24:19+00:00,fill_update,P004,51.65,a_surveille,,
2026-03-07T21:24:19+00:00,fill_update,P005,28.73,normal,,
2026-03-07T21:24:19+00:00,fill_update,P006,48.19,normal,,
2026-03-07T21:24:19+00:00,fill_update,P007,4.35,normal,,
2026-03-07T21:24:19+00:00,fill_update,P009,45.18,normal,,
2026-03-07T21:24:22+00:00,fill_update,P001,13.9,normal,,
2026-03-07T21:24:22+00:00,fill_update,P002,84.32,critique,,
2026-03-07T21:24:22+00:00,fill_update,P003,16.25,normal,,
2026-03-07T21:24:22+00:00,fill_update,P004,56.68,a_surveille,,
2026-03-07T21:24:22+00:00,fill_update,P005,33.74,normal,,
2026-03-07T21:24:22+00:00,fill_update,P006,50.0,a_surveille,,
2026-03-07T21:24:22+00:00,fill_update,P007,9.2,normal,,
2026-03-07T21:24:22+00:00,fill_update,P009,48.13,normal,,
2026-03-07T21:24:31+00:00,collection_reset,P002,,,84.32,0.0
2026-03-07T21:24:34+00:00,fill_update,P001,18.14,normal,,
2026-03-07T21:24:34+00:00,fill_update,P002,5.13,normal,,
2026-03-07T21:24:34+00:00,fill_update,P003,19.92,normal,,
2026-03-07T21:24:34+00:00,fill_update,P004,62.53,a_surveille,,
2026-03-07T21:24:34+00:00,fill_update,P005,38.7,normal,,
2026-03-07T21:24:34+00:00,fill_update,P006,51.76,a_surveille,,
2026-03-07T21:24:34+00:00,fill_update,P007,13.67,normal,,
2026-03-07T21:24:34+00:00,fill_update,P009,50.75,a_surveille,,
2026-03-07T21:24:37+00:00,fill_update,P001,22.91,normal,,
2026-03-07T21:24:37+00:00,fill_update,P002,10.64,normal,,
2026-03-07T21:24:37+00:00,fill_update,P003,22.95,normal,,
2026-03-07T21:24:37+00:00,fill_update,P004,67.81,a_surveille,,
2026-03-07T21:24:37+00:00,fill_update,P005,43.32,normal,,
2026-03-07T21:24:37+00:00,fill_update,P006,54.19,a_surveille,,
2026-03-07T21:24:37+00:00,fill_update,P007,18.42,normal,,
2026-03-07T21:24:37+00:00,fill_update,P009,53.3,a_surveille,,
2026-03-07T21:24:40+00:00,fill_update,P001,27.79,normal,,
2026-03-07T21:24:40+00:00,fill_update,P002,16.1,normal,,
2026-03-07T21:24:40+00:00,fill_update,P003,26.73,normal,,
2026-03-07T21:24:40+00:00,fill_update,P004,72.84,a_surveille,,
2026-03-07T21:24:40+00:00,fill_update,P005,48.3,normal,,
2026-03-07T21:24:40+00:00,fill_update,P006,55.92,a_surveille,,
2026-03-07T21:24:40+00:00,fill_update,P007,22.55,normal,,
2026-03-07T21:24:40+00:00,fill_update,P009,56.21,a_surveille,,
2026-03-07T21:24:53+00:00,fill_update,P001,32.55,normal,,
2026-03-07T21:24:53+00:00,fill_update,P002,21.52,normal,,
2026-03-07T21:24:53+00:00,fill_update,P003,30.42,normal,,
2026-03-07T21:24:53+00:00,fill_update,P004,78.35,a_surveille,,
2026-03-07T21:24:53+00:00,fill_update,P005,53.1,a_surveille,,
2026-03-07T21:24:53+00:00,fill_update,P006,57.82,a_surveille,,
2026-03-07T21:24:53+00:00,fill_update,P007,27.18,normal,,
2026-03-07T21:24:53+00:00,fill_update,P009,59.12,a_surveille,,
2026-03-07T21:24:56+00:00,fill_update,P001,36.86,normal,,
2026-03-07T21:24:56+00:00,fill_update,P002,27.35,normal,,
2026-03-07T21:24:56+00:00,fill_update,P003,33.81,normal,,
2026-03-07T21:24:56+00:00,fill_update,P004,83.07,critique,,
2026-03-07T21:24:56+00:00,fill_update,P005,57.95,a_surveille,,
2026-03-07T21:24:56+00:00,fill_update,P006,59.51,a_surveille,,
2026-03-07T21:24:56+00:00,fill_update,P007,31.5,normal,,
2026-03-07T21:24:56+00:00,fill_update,P009,61.77,a_surveille,,
2026-03-07T21:25:05+00:00,collection_reset,P004,,,83.07,0.0
2026-03-07T21:25:08+00:00,fill_update,P001,41.66,normal,,
2026-03-07T21:25:08+00:00,fill_update,P002,33.25,normal,,
2026-03-07T21:25:08+00:00,fill_update,P003,37.03,normal,,
2026-03-07T21:25:08+00:00,fill_update,P004,5.08,normal,,
2026-03-07T21:25:08+00:00,fill_update,P005,62.92,a_surveille,,
2026-03-07T21:25:08+00:00,fill_update,P006,61.09,a_surveille,,
2026-03-07T21:25:08+00:00,fill_update,P007,36.25,normal,,
2026-03-07T21:25:08+00:00,fill_update,P009,64.78,a_surveille,,
2026-03-07T21:25:11+00:00,fill_update,P001,46.66,normal,,
2026-03-07T21:25:11+00:00,fill_update,P002,38.97,normal,,
2026-03-07T21:25:11+00:00,fill_update,P003,39.96,normal,,
2026-03-07T21:25:11+00:00,fill_update,P004,9.76,normal,,
2026-03-07T21:25:11+00:00,fill_update,P005,67.95,a_surveille,,
2026-03-07T21:25:11+00:00,fill_update,P006,62.8,a_surveille,,
2026-03-07T21:25:11+00:00,fill_update,P007,40.51,normal,,
2026-03-07T21:25:11+00:00,fill_update,P009,67.6,a_surveille,,
2026-03-07T21:25:14+00:00,fill_update,P001,51.27,a_surveille,,
2026-03-07T21:25:14+00:00,fill_update,P002,44.51,normal,,
2026-03-07T21:25:14+00:00,fill_update,P003,43.32,normal,,
2026-03-07T21:25:14+00:00,fill_update,P004,15.48,normal,,
2026-03-07T21:25:14+00:00,fill_update,P005,73.11,a_surveille,,
2026-03-07T21:25:14+00:00,fill_update,P006,64.63,a_surveille,,
2026-03-07T21:25:14+00:00,fill_update,P007,45.0,normal,,
2026-03-07T21:25:14+00:00,fill_update,P009,70.68,a_surveille,,
2026-03-07T21:25:17+00:00,fill_update,P001,55.94,a_surveille,,
2026-03-07T21:25:17+00:00,fill_update,P002,50.34,a_surveille,,
2026-03-07T21:25:17+00:00,fill_update,P003,46.99,normal,,
2026-03-07T21:25:17+00:00,fill_update,P004,20.44,normal,,
2026-03-07T21:25:17+00:00,fill_update,P005,77.94,a_surveille,,
2026-03-07T21:25:17+00:00,fill_update,P006,66.11,a_surveille,,
2026-03-07T21:25:17+00:00,fill_update,P007,49.09,normal,,
2026-03-07T21:25:17+00:00,fill_update,P009,73.2,a_surveille,,
2026-03-07T21:25:20+00:00,fill_update,P001,60.53,a_surveille,,
2026-03-07T21:25:20+00:00,fill_update,P002,56.15,a_surveille,,
2026-03-07T21:25:20+00:00,fill_update,P003,50.46,a_surveille,,
2026-03-07T21:25:20+00:00,fill_update,P004,25.75,normal,,
2026-03-07T21:25:20+00:00,fill_update,P005,82.85,critique,,
2026-03-07T21:25:20+00:00,fill_update,P006,67.82,a_surveille,,
2026-03-07T21:25:20+00:00,fill_update,P007,53.71,a_surveille,,
2026-03-07T21:25:20+00:00,fill_update,P009,75.49,a_surveille,,
2026-03-07T21:25:29+00:00,collection_reset,P005,,,82.85,0.0
2026-03-07T21:25:32+00:00,fill_update,P001,65.2,a_surveille,,
2026-03-07T21:25:32+00:00,fill_update,P002,61.4,a_surveille,,
2026-03-07T21:25:32+00:00,fill_update,P003,54.07,a_surveille,,
2026-03-07T21:25:32+00:00,fill_update,P004,30.8,normal,,
2026-03-07T21:25:32+00:00,fill_update,P005,4.98,normal,,
2026-03-07T21:25:32+00:00,fill_update,P006,69.25,a_surveille,,
2026-03-07T21:25:32+00:00,fill_update,P007,57.87,a_surveille,,
2026-03-07T21:25:32+00:00,fill_update,P009,78.32,a_surveille,,
2026-03-07T21:25:35+00:00,fill_update,P001,70.01,a_surveille,,
2026-03-07T21:25:35+00:00,fill_update,P002,66.86,a_surveille,,
2026-03-07T21:25:35+00:00,fill_update,P003,57.79,a_surveille,,
2026-03-07T21:25:35+00:00,fill_update,P004,35.7,normal,,
2026-03-07T21:25:35+00:00,fill_update,P005,9.57,normal,,
2026-03-07T21:25:35+00:00,fill_update,P006,70.77,a_surveille,,
2026-03-07T21:25:35+00:00,fill_update,P007,62.09,a_surveille,,
2026-03-07T21:25:35+00:00,fill_update,P009,80.93,critique,,
2026-03-07T21:25:44+00:00,collection_reset,P009,,,80.93,0.0
2026-03-07T21:25:47+00:00,fill_update,P001,74.7,a_surveille,,
2026-03-07T21:25:47+00:00,fill_update,P002,71.9,a_surveille,,
2026-03-07T21:25:47+00:00,fill_update,P003,60.88,a_surveille,,
2026-03-07T21:25:47+00:00,fill_update,P004,40.67,normal,,
2026-03-07T21:25:47+00:00,fill_update,P005,14.58,normal,,
2026-03-07T21:25:47+00:00,fill_update,P006,72.25,a_surveille,,
2026-03-07T21:25:47+00:00,fill_update,P007,66.49,a_surveille,,
2026-03-07T21:25:47+00:00,fill_update,P009,2.52,normal,,
2026-03-07T21:25:51+00:00,fill_update,P001,79.08,a_surveille,,
2026-03-07T21:25:51+00:00,fill_update,P002,77.48,a_surveille,,
2026-03-07T21:25:51+00:00,fill_update,P003,64.47,a_surveille,,
2026-03-07T21:25:51+00:00,fill_update,P004,45.7,normal,,
2026-03-07T21:25:51+00:00,fill_update,P005,19.91,normal,,
2026-03-07T21:25:51+00:00,fill_update,P006,73.98,a_surveille,,
2026-03-07T21:25:51+00:00,fill_update,P007,70.86,a_surveille,,
2026-03-07T21:25:51+00:00,fill_update,P009,5.32,normal,,
2026-03-07T21:26:01+00:00,fill_update,P001,83.99,critique,,
2026-03-07T21:26:01+00:00,fill_update,P002,83.14,critique,,
2026-03-07T21:26:01+00:00,fill_update,P003,68.24,a_surveille,,
2026-03-07T21:26:01+00:00,fill_update,P004,51.29,a_surveille,,
2026-03-07T21:26:01+00:00,fill_update,P005,24.3,normal,,
2026-03-07T21:26:01+00:00,fill_update,P006,76.08,a_surveille,,
2026-03-07T21:26:01+00:00,fill_update,P007,75.61,a_surveille,,
2026-03-07T21:26:01+00:00,fill_update,P009,8.35,normal,,
2026-03-07T21:26:25+00:00,collection_reset,P002,,,83.14,0.0
2026-03-07T21:26:25+00:00,collection_reset,P001,,,83.99,0.0
2026-03-07T21:26:28+00:00,fill_update,P001,4.33,normal,,
2026-03-07T21:26:28+00:00,fill_update,P002,5.52,normal,,
2026-03-07T21:26:28+00:00,fill_update,P003,71.87,a_surveille,,
2026-03-07T21:26:28+00:00,fill_update,P004,56.21,a_surveille,,
2026-03-07T21:26:28+00:00,fill_update,P005,29.04,normal,,
2026-03-07T21:26:28+00:00,fill_update,P006,77.43,a_surveille,,
2026-03-07T21:26:28+00:00,fill_update,P007,79.86,a_surveille,,
2026-03-07T21:26:28+00:00,fill_update,P009,10.66,normal,,
2026-03-07T21:26:41+00:00,fill_update,P001,8.93,normal,,
2026-03-07T21:26:41+00:00,fill_update,P002,10.78,normal,,
2026-03-07T21:26:41+00:00,fill_update,P003,75.5,a_surveille,,
2026-03-07T21:26:41+00:00,fill_update,P004,61.61,a_surveille,,
2026-03-07T21:26:41+00:00,fill_update,P005,34.09,normal,,
2026-03-07T21:26:41+00:00,fill_update,P006,78.68,a_surveille,,
2026-03-07T21:26:41+00:00,fill_update,P007,84.41,critique,,
2026-03-07T21:26:41+00:00,fill_update,P009,13.25,normal,,
2026-03-07T21:26:50+00:00,collection_reset,P007,,,84.41,0.0
2026-03-07T21:26:53+00:00,fill_update,P001,13.06,normal,,
2026-03-07T21:26:53+00:00,fill_update,P002,16.64,normal,,
2026-03-07T21:26:53+00:00,fill_update,P003,78.3,a_surveille,,
2026-03-07T21:26:53+00:00,fill_update,P004,67.02,a_surveille,,
2026-03-07T21:26:53+00:00,fill_update,P005,38.77,normal,,
2026-03-07T21:26:53+00:00,fill_update,P006,80.57,critique,,
2026-03-07T21:26:53+00:00,fill_update,P007,4.74,normal,,
2026-03-07T21:26:53+00:00,fill_update,P009,15.96,normal,,
2026-03-07T21:27:03+00:00,collection_reset,P006,,,80.57,0.0
2026-03-07T21:27:06+00:00,fill_update,P001,17.7,normal,,
2026-03-07T21:27:06+00:00,fill_update,P002,22.42,normal,,
2026-03-07T21:27:06+00:00,fill_update,P003,81.32,critique,,
2026-03-07T21:27:06+00:00,fill_update,P004,72.4,a_surveille,,
2026-03-07T21:27:06+00:00,fill_update,P005,43.82,normal,,
2026-03-07T21:27:06+00:00,fill_update,P006,1.19,normal,,
2026-03-07T21:27:06+00:00,fill_update,P007,9.07,normal,,
2026-03-07T21:27:06+00:00,fill_update,P009,19.02,normal,,
2026-03-07T21:27:16+00:00,collection_reset,P003,,,81.32,0.0
2026-03-07T21:27:19+00:00,fill_update,P001,22.47,normal,,
2026-03-07T21:27:19+00:00,fill_update,P002,28.32,normal,,
2026-03-07T21:27:19+00:00,fill_update,P003,3.12,normal,,
2026-03-07T21:27:19+00:00,fill_update,P004,77.48,a_surveille,,
2026-03-07T21:27:19+00:00,fill_update,P005,48.66,normal,,
2026-03-07T21:27:19+00:00,fill_update,P006,3.27,normal,,
2026-03-07T21:27:19+00:00,fill_update,P007,13.16,normal,,
2026-03-07T21:27:19+00:00,fill_update,P009,22.32,normal,,
2026-03-07T21:27:22+00:00,fill_update,P001,27.04,normal,,
2026-03-07T21:27:22+00:00,fill_update,P002,33.92,normal,,
2026-03-07T21:27:22+00:00,fill_update,P003,6.65,normal,,
2026-03-07T21:27:22+00:00,fill_update,P004,82.49,critique,,
2026-03-07T21:27:22+00:00,fill_update,P005,53.26,a_surveille,,
2026-03-07T21:27:22+00:00,fill_update,P006,5.1,normal,,
2026-03-07T21:27:22+00:00,fill_update,P007,17.57,normal,,
2026-03-07T21:27:22+00:00,fill_update,P009,25.33,normal,,
2026-03-07T21:27:30+00:00,collection_reset,P004,,,82.49,0.0
2026-03-07T21:27:33+00:00,fill_update,P001,32.19,normal,,
2026-03-07T21:27:33+00:00,fill_update,P002,39.18,normal,,
2026-03-07T21:27:33+00:00,fill_update,P003,10.08,normal,,
2026-03-07T21:27:33+00:00,fill_update,P004,5.03,normal,,
2026-03-07T21:27:33+00:00,fill_update,P005,58.2,a_surveille,,
2026-03-07T21:27:33+00:00,fill_update,P006,6.98,normal,,
2026-03-07T21:27:33+00:00,fill_update,P007,22.13,normal,,
2026-03-07T21:27:33+00:00,fill_update,P009,27.85,normal,,
2026-03-07T21:27:36+00:00,fill_update,P001,36.58,normal,,
2026-03-07T21:27:36+00:00,fill_update,P002,44.85,normal,,
2026-03-07T21:27:36+00:00,fill_update,P003,13.84,normal,,
2026-03-07T21:27:36+00:00,fill_update,P004,10.64,normal,,
2026-03-07T21:27:36+00:00,fill_update,P005,63.24,a_surveille,,
2026-03-07T21:27:36+00:00,fill_update,P006,8.34,normal,,
2026-03-07T21:27:36+00:00,fill_update,P007,27.0,normal,,
2026-03-07T21:27:36+00:00,fill_update,P009,30.81,normal,,
2026-03-07T21:27:40+00:00,fill_update,P001,41.54,normal,,
2026-03-07T21:27:40+00:00,fill_update,P002,50.5,a_surveille,,
2026-03-07T21:27:40+00:00,fill_update,P003,17.23,normal,,
2026-03-07T21:27:40+00:00,fill_update,P004,15.74,normal,,
2026-03-07T21:27:40+00:00,fill_update,P005,67.96,a_surveille,,
2026-03-07T21:27:40+00:00,fill_update,P006,10.46,normal,,
2026-03-07T21:27:40+00:00,fill_update,P007,31.58,normal,,
2026-03-07T21:27:40+00:00,fill_update,P009,34.04,normal,,
2026-03-07T21:27:43+00:00,fill_update,P001,46.04,normal,,
2026-03-07T21:27:43+00:00,fill_update,P002,56.01,a_surveille,,
2026-03-07T21:27:43+00:00,fill_update,P003,20.34,normal,,
2026-03-07T21:27:43+00:00,fill_update,P004,20.87,normal,,
2026-03-07T21:27:43+00:00,fill_update,P005,72.69,a_surveille,,
2026-03-07T21:27:43+00:00,fill_update,P006,12.29,normal,,
2026-03-07T21:27:43+00:00,fill_update,P007,36.34,normal,,
2026-03-07T21:27:43+00:00,fill_update,P009,37.21,normal,,
2026-03-07T21:27:46+00:00,fill_update,P001,51.06,a_surveille,,
2026-03-07T21:27:46+00:00,fill_update,P002,61.7,a_surveille,,
2026-03-07T21:27:46+00:00,fill_update,P003,23.67,normal,,
2026-03-07T21:27:46+00:00,fill_update,P004,25.83,normal,,
2026-03-07T21:27:46+00:00,fill_update,P005,77.48,a_surveille,,
2026-03-07T21:27:46+00:00,fill_update,P006,14.29,normal,,
2026-03-07T21:27:46+00:00,fill_update,P007,40.91,normal,,
2026-03-07T21:27:46+00:00,fill_update,P009,39.94,normal,,
2026-03-07T21:27:49+00:00,fill_update,P001,55.4,a_surveille,,
2026-03-07T21:27:49+00:00,fill_update,P002,66.6,a_surveille,,
2026-03-07T21:27:49+00:00,fill_update,P003,26.86,normal,,
2026-03-07T21:27:49+00:00,fill_update,P004,31.17,normal,,
2026-03-07T21:27:49+00:00,fill_update,P005,82.53,critique,,
2026-03-07T21:27:49+00:00,fill_update,P006,16.29,normal,,
2026-03-07T21:27:49+00:00,fill_update,P007,45.45,normal,,
2026-03-07T21:27:49+00:00,fill_update,P009,42.68,normal,,
2026-03-07T21:27:57+00:00,collection_reset,P005,,,82.53,0.0
2026-03-07T21:28:00+00:00,fill_update,P001,60.2,a_surveille,,
2026-03-07T21:28:00+00:00,fill_update,P002,72.69,a_surveille,,
2026-03-07T21:28:00+00:00,fill_update,P003,29.86,normal,,
2026-03-07T21:28:00+00:00,fill_update,P004,36.18,normal,,
2026-03-07T21:28:00+00:00,fill_update,P005,4.93,normal,,
2026-03-07T21:28:00+00:00,fill_update,P006,17.83,normal,,
2026-03-07T21:28:00+00:00,fill_update,P007,49.95,normal,,
2026-03-07T21:28:00+00:00,fill_update,P009,45.49,normal,,
2026-03-07T21:28:03+00:00,fill_update,P001,64.83,a_surveille,,
2026-03-07T21:28:03+00:00,fill_update,P002,78.42,a_surveille,,
2026-03-07T21:28:03+00:00,fill_update,P003,33.05,normal,,
2026-03-07T21:28:03+00:00,fill_update,P004,41.49,normal,,
2026-03-07T21:28:03+00:00,fill_update,P005,9.76,normal,,
2026-03-07T21:28:03+00:00,fill_update,P006,20.06,normal,,
2026-03-07T21:28:03+00:00,fill_update,P007,54.32,a_surveille,,
2026-03-07T21:28:03+00:00,fill_update,P009,48.35,normal,,
2026-03-07T21:28:19+00:00,fill_update,P001,69.37,a_surveille,,
2026-03-07T21:28:19+00:00,fill_update,P002,84.08,critique,,
2026-03-07T21:28:19+00:00,fill_update,P003,36.44,normal,,
2026-03-07T21:28:19+00:00,fill_update,P004,46.56,normal,,
2026-03-07T21:28:19+00:00,fill_update,P005,14.1,normal,,
2026-03-07T21:28:19+00:00,fill_update,P006,22.08,normal,,
2026-03-07T21:28:19+00:00,fill_update,P007,59.12,a_surveille,,
2026-03-07T21:28:19+00:00,fill_update,P009,51.33,a_surveille,,
2026-03-07T21:28:33+00:00,collection_reset,P002,,,84.08,0.0
2026-03-07T21:28:36+00:00,fill_update,P001,74.18,a_surveille,,
2026-03-07T21:28:36+00:00,fill_update,P002,5.41,normal,,
2026-03-07T21:28:36+00:00,fill_update,P003,39.96,normal,,
2026-03-07T21:28:36+00:00,fill_update,P004,51.58,a_surveille,,
2026-03-07T21:28:36+00:00,fill_update,P005,18.96,normal,,
2026-03-07T21:28:36+00:00,fill_update,P006,24.22,normal,,
2026-03-07T21:28:36+00:00,fill_update,P007,63.45,a_surveille,,
2026-03-07T21:28:36+00:00,fill_update,P009,53.91,a_surveille,,
2026-03-07T21:28:39+00:00,fill_update,P001,78.92,a_surveille,,
2026-03-07T21:28:39+00:00,fill_update,P002,10.18,normal,,
2026-03-07T21:28:39+00:00,fill_update,P003,43.67,normal,,
2026-03-07T21:28:39+00:00,fill_update,P004,56.42,a_surveille,,
2026-03-07T21:28:39+00:00,fill_update,P005,23.92,normal,,
2026-03-07T21:28:39+00:00,fill_update,P006,25.92,normal,,
2026-03-07T21:28:39+00:00,fill_update,P007,67.74,a_surveille,,
2026-03-07T21:28:39+00:00,fill_update,P009,56.45,a_surveille,,
2026-03-07T21:28:43+00:00,fill_update,P001,83.77,critique,,
2026-03-07T21:28:43+00:00,fill_update,P002,16.09,normal,,
2026-03-07T21:28:43+00:00,fill_update,P003,47.1,normal,,
2026-03-07T21:28:43+00:00,fill_update,P004,61.57,a_surveille,,
2026-03-07T21:28:43+00:00,fill_update,P005,28.99,normal,,
2026-03-07T21:28:43+00:00,fill_update,P006,27.9,normal,,
2026-03-07T21:28:43+00:00,fill_update,P007,72.39,a_surveille,,
2026-03-07T21:28:43+00:00,fill_update,P009,59.3,a_surveille,,
2026-03-07T21:28:53+00:00,collection_reset,P001,,,83.77,0.0
2026-03-07T21:28:57+00:00,fill_update,P001,4.48,normal,,
2026-03-07T21:28:57+00:00,fill_update,P002,21.95,normal,,
2026-03-07T21:28:57+00:00,fill_update,P003,50.49,a_surveille,,
2026-03-07T21:28:57+00:00,fill_update,P004,66.5,a_surveille,,
2026-03-07T21:28:57+00:00,fill_update,P005,33.66,normal,,
2026-03-07T21:28:57+00:00,fill_update,P006,29.59,normal,,
2026-03-07T21:28:57+00:00,fill_update,P007,76.86,a_surveille,,
2026-03-07T21:28:57+00:00,fill_update,P009,62.07,a_surveille,,
2026-03-07T21:29:00+00:00,fill_update,P001,8.89,normal,,
2026-03-07T21:29:00+00:00,fill_update,P002,27.63,normal,,
2026-03-07T21:29:00+00:00,fill_update,P003,54.29,a_surveille,,
2026-03-07T21:29:00+00:00,fill_update,P004,72.03,a_surveille,,
2026-03-07T21:29:00+00:00,fill_update,P005,38.48,normal,,
2026-03-07T21:29:00+00:00,fill_update,P006,31.45,normal,,
2026-03-07T21:29:00+00:00,fill_update,P007,81.4,critique,,
2026-03-07T21:29:00+00:00,fill_update,P009,64.79,a_surveille,,
2026-03-07T21:29:10+00:00,collection_reset,P007,,,81.4,0.0
2026-03-07T21:29:13+00:00,fill_update,P001,13.76,normal,,
2026-03-07T21:29:13+00:00,fill_update,P002,32.71,normal,,
2026-03-07T21:29:13+00:00,fill_update,P003,57.42,a_surveille,,
2026-03-07T21:29:13+00:00,fill_update,P004,76.98,a_surveille,,
2026-03-07T21:29:13+00:00,fill_update,P005,42.94,normal,,
2026-03-07T21:29:13+00:00,fill_update,P006,33.08,normal,,
2026-03-07T21:29:13+00:00,fill_update,P007,4.12,normal,,
2026-03-07T21:29:13+00:00,fill_update,P009,67.58,a_surveille,,
2026-03-07T21:29:28+00:00,fill_update,P001,18.21,normal,,
2026-03-07T21:29:28+00:00,fill_update,P002,38.32,normal,,
2026-03-07T21:29:28+00:00,fill_update,P003,61.13,a_surveille,,
2026-03-07T21:29:28+00:00,fill_update,P004,82.51,critique,,
2026-03-07T21:29:28+00:00,fill_update,P005,47.65,normal,,
2026-03-07T21:29:28+00:00,fill_update,P006,34.55,normal,,
2026-03-07T21:29:28+00:00,fill_update,P007,8.88,normal,,
2026-03-07T21:29:28+00:00,fill_update,P009,70.32,a_surveille,,
2026-03-07T21:29:39+00:00,collection_reset,P004,,,82.51,0.0
2026-03-07T21:29:43+00:00,fill_update,P001,23.15,normal,,
2026-03-07T21:29:43+00:00,fill_update,P002,43.53,normal,,
2026-03-07T21:29:43+00:00,fill_update,P003,64.34,a_surveille,,
2026-03-07T21:29:43+00:00,fill_update,P004,4.8,normal,,
2026-03-07T21:29:43+00:00,fill_update,P005,52.22,a_surveille,,
2026-03-07T21:29:43+00:00,fill_update,P006,36.21,normal,,
2026-03-07T21:29:43+00:00,fill_update,P007,13.3,normal,,
2026-03-07T21:29:43+00:00,fill_update,P009,73.33,a_surveille,,
2026-03-07T21:29:46+00:00,fill_update,P001,27.89,normal,,
2026-03-07T21:29:46+00:00,fill_update,P002,49.08,normal,,
2026-03-07T21:29:46+00:00,fill_update,P003,68.01,a_surveille,,
2026-03-07T21:29:46+00:00,fill_update,P004,9.83,normal,,
2026-03-07T21:29:46+00:00,fill_update,P005,56.94,a_surveille,,
2026-03-07T21:29:46+00:00,fill_update,P006,38.16,normal,,
2026-03-07T21:29:46+00:00,fill_update,P007,17.67,normal,,
2026-03-07T21:29:46+00:00,fill_update,P009,76.32,a_surveille,,
2026-03-07T21:29:49+00:00,fill_update,P001,32.49,normal,,
2026-03-07T21:29:49+00:00,fill_update,P002,54.74,a_surveille,,
2026-03-07T21:29:49+00:00,fill_update,P003,71.42,a_surveille,,
2026-03-07T21:29:49+00:00,fill_update,P004,14.96,normal,,
2026-03-07T21:29:49+00:00,fill_update,P005,61.49,a_surveille,,
2026-03-07T21:29:49+00:00,fill_update,P006,39.61,normal,,
2026-03-07T21:29:49+00:00,fill_update,P007,22.21,normal,,
2026-03-07T21:29:49+00:00,fill_update,P009,79.2,a_surveille,,
2026-03-07T21:29:52+00:00,fill_update,P001,36.98,normal,,
2026-03-07T21:29:52+00:00,fill_update,P002,59.38,a_surveille,,
2026-03-07T21:29:52+00:00,fill_update,P003,74.62,a_surveille,,
2026-03-07T21:29:52+00:00,fill_update,P004,19.8,normal,,
2026-03-07T21:29:52+00:00,fill_update,P005,65.95,a_surveille,,
2026-03-07T21:29:52+00:00,fill_update,P006,41.35,normal,,
2026-03-07T21:29:52+00:00,fill_update,P007,26.82,normal,,
2026-03-07T21:29:52+00:00,fill_update,P009,82.14,critique,,
2026-03-07T21:30:04+00:00,collection_reset,P009,,,82.14,0.0
2026-03-07T21:30:07+00:00,fill_update,P001,41.73,normal,,
2026-03-07T21:30:07+00:00,fill_update,P002,64.53,a_surveille,,
2026-03-07T21:30:07+00:00,fill_update,P003,77.82,a_surveille,,
2026-03-07T21:30:07+00:00,fill_update,P004,25.2,normal,,
2026-03-07T21:30:07+00:00,fill_update,P005,70.78,a_surveille,,
2026-03-07T21:30:07+00:00,fill_update,P006,42.97,normal,,
2026-03-07T21:30:07+00:00,fill_update,P007,31.15,normal,,
2026-03-07T21:30:07+00:00,fill_update,P009,2.96,normal,,
2026-03-07T21:30:17+00:00,fill_update,P001,46.5,normal,,
2026-03-07T21:30:17+00:00,fill_update,P002,70.04,a_surveille,,
2026-03-07T21:30:17+00:00,fill_update,P003,81.88,critique,,
2026-03-07T21:30:17+00:00,fill_update,P004,30.18,normal,,
2026-03-07T21:30:17+00:00,fill_update,P005,75.68,a_surveille,,
2026-03-07T21:30:17+00:00,fill_update,P006,44.49,normal,,
2026-03-07T21:30:17+00:00,fill_update,P007,35.49,normal,,
2026-03-07T21:30:17+00:00,fill_update,P009,6.14,normal,,
2026-03-07T21:30:25+00:00,collection_reset,P003,,,81.88,0.0
2026-03-07T21:30:28+00:00,fill_update,P001,51.27,a_surveille,,
2026-03-07T21:30:28+00:00,fill_update,P002,76.03,a_surveille,,
2026-03-07T21:30:28+00:00,fill_update,P003,3.22,normal,,
2026-03-07T21:30:28+00:00,fill_update,P004,35.13,normal,,
2026-03-07T21:30:28+00:00,fill_update,P005,80.57,critique,,
2026-03-07T21:30:28+00:00,fill_update,P006,46.45,normal,,
